index,parcels,yield,county,rent($/acres),rent($/hectare)
1252,1252,15.82805386,NE155,198,489.2682228
1253,1253,17.2688303,NE155,198,489.2682228
1254,1254,17.1640674,NE155,198,489.2682228
1255,1255,0,NE155,198,489.2682228
1256,1256,14.28755262,NE155,198,489.2682228
1257,1257,16.38554471,NE155,198,489.2682228
1258,1258,15.65381505,NE155,198,489.2682228
1259,1259,16.0351867,NE155,198,489.2682228
1260,1260,14.84395214,NE155,198,489.2682228
1261,1261,13.99497964,NE155,198,489.2682228
1262,1262,15.3942757,NE155,198,489.2682228
1263,1263,15.12435593,NE155,198,489.2682228
1264,1264,18.29012126,NE155,198,489.2682228
1265,1265,16.75440038,NE155,198,489.2682228
1266,1266,0,NE155,198,489.2682228
1267,1267,0,NE155,198,489.2682228
1268,1268,16.54071844,NE155,198,489.2682228
1269,1269,15.30400943,NE155,198,489.2682228
1270,1270,15.02757077,NE155,198,489.2682228
1271,1271,13.92406818,NE155,198,489.2682228
1272,1272,14.02423908,NE155,198,489.2682228
1273,1273,17.44381687,NE155,198,489.2682228
1274,1274,14.74761284,NE155,198,489.2682228
1275,1275,14.37929014,NE155,198,489.2682228
1276,1276,15.77584173,NE155,198,489.2682228
1277,1277,17.85480249,NE155,198,489.2682228
1278,1278,15.88628393,NE155,198,489.2682228
1279,1279,16.80676724,NE155,198,489.2682228
1280,1280,17.35647701,NE155,198,489.2682228
1281,1281,16.97180151,NE155,198,489.2682228
1282,1282,16.49486006,NE011,173,427.491932
1283,1283,13.68176933,NE011,173,427.491932
1284,1284,13.17227911,NE011,173,427.491932
1285,1285,14.45299548,NE011,173,427.491932
1286,1286,16.95301028,NE011,173,427.491932
1287,1287,14.07580728,NE011,173,427.491932
1288,1288,18.51242486,NE011,173,427.491932
1289,1289,16.53288612,NE177,220,543.6313586
1290,1290,14.87280796,NE177,220,543.6313586
1291,1291,15.79880941,NE177,220,543.6313586
1292,1292,13.95497269,NE177,220,543.6313586
1293,1293,15.97869771,NE177,220,543.6313586
1294,1294,17.42135483,NE177,220,543.6313586
1295,1295,16.38459418,NE177,220,543.6313586
1296,1296,20.37775189,NE177,220,543.6313586
1297,1297,16.46018565,NE177,220,543.6313586
1298,1298,15.96645956,NE177,220,543.6313586
1299,1299,17.35283976,NE177,220,543.6313586
1300,1300,17.02783499,NE177,220,543.6313586
1301,1301,16.40096113,NE177,220,543.6313586
1302,1302,15.79036975,NE177,220,543.6313586
1303,1303,15.66388199,NE177,220,543.6313586
1304,1304,17.78458115,NE177,220,543.6313586
1305,1305,14.94752291,NE177,220,543.6313586
1306,1306,0,NE037,205,506.5655842
1307,1307,14.26922542,NE037,205,506.5655842
1308,1308,15.48040831,NE037,205,506.5655842
1309,1309,16.95036405,NE037,205,506.5655842
1310,1310,14.65429398,NE037,205,506.5655842
1311,1311,15.05312839,NE037,205,506.5655842
1312,1312,14.48567204,NE037,205,506.5655842
1313,1313,17.18241566,NE037,205,506.5655842
1314,1314,16.04949712,NE037,205,506.5655842
1315,1315,15.34915657,NE037,205,506.5655842
1316,1316,14.816524,NE037,205,506.5655842
1317,1317,14.88732282,NE037,205,506.5655842
1318,1318,16.75942472,NE037,205,506.5655842
1319,1319,0,NE037,205,506.5655842
1320,1320,17.07964128,NE037,205,506.5655842
1321,1321,16.65563506,NE037,205,506.5655842
1322,1322,14.24611874,NE037,205,506.5655842
1323,1323,0,NE037,205,506.5655842
1324,1324,13.06661074,NE037,205,506.5655842
1325,1325,16.94194566,NE055,203,501.6234809
1326,1326,19.16149563,NE055,203,501.6234809
1327,1327,17.41037468,NE055,203,501.6234809
1328,1328,15.25137194,NE055,203,501.6234809
1329,1329,15.30832529,NE055,203,501.6234809
1330,1330,15.17617333,NE055,203,501.6234809
1331,1331,17.88734926,NE055,203,501.6234809
1332,1332,16.02405285,NE055,203,501.6234809
1333,1333,18.23902789,NE055,203,501.6234809
1334,1334,15.89878169,NE055,203,501.6234809
1335,1335,17.35624028,NE055,203,501.6234809
1336,1336,17.18428356,NE053,210,518.9208423
1337,1337,16.1027887,NE053,210,518.9208423
1338,1338,17.13493755,NE053,210,518.9208423
1339,1339,15.70178145,NE053,210,518.9208423
1340,1340,15.63434778,NE053,210,518.9208423
1341,1341,17.05642099,NE053,210,518.9208423
1342,1342,18.47917184,NE053,210,518.9208423
1343,1343,15.84953375,NE053,210,518.9208423
1344,1344,13.94203326,NE053,210,518.9208423
1345,1345,15.31191524,NE053,210,518.9208423
1346,1346,17.80133343,NE053,210,518.9208423
1347,1347,17.50013502,NE053,210,518.9208423
1348,1348,16.77465356,NE053,210,518.9208423
1349,1349,18.16798971,NE053,210,518.9208423
1350,1350,17.01391742,NE053,210,518.9208423
1351,1351,12.94626165,NE053,210,518.9208423
1352,1352,13.75342845,NE053,210,518.9208423
1353,1353,16.55762014,NE053,210,518.9208423
1354,1354,16.00356044,NE053,210,518.9208423
1355,1355,14.08598208,NE053,210,518.9208423
1356,1356,0,NE053,210,518.9208423
1357,1357,14.40038482,NE053,210,518.9208423
1358,1358,16.44553298,NE053,210,518.9208423
1359,1359,15.67933647,NE109,159,392.8972092
1360,1360,14.60513897,NE109,159,392.8972092
1361,1361,15.86123871,NE109,159,392.8972092
1362,1362,15.52356326,NE109,159,392.8972092
1363,1363,17.45827257,NE109,159,392.8972092
1364,1364,17.38131263,NE109,159,392.8972092
1365,1365,16.69864748,NE109,159,392.8972092
1366,1366,15.57138475,NE109,159,392.8972092
1367,1367,0,NE109,159,392.8972092
1368,1368,15.41637478,NE109,159,392.8972092
1369,1369,16.25910942,NE109,159,392.8972092
1370,1370,13.26339838,NE121,122,301.4682989
1371,1371,0,NE121,122,301.4682989
1372,1372,15.35226356,NE025,205,506.5655842
1373,1373,17.48644388,NE025,205,506.5655842
1374,1374,15.39552369,NE025,205,506.5655842
1375,1375,16.90402836,NE025,205,506.5655842
1376,1376,15.11240366,NE025,205,506.5655842
1377,1377,15.62237441,NE025,205,506.5655842
1378,1378,16.57549819,NE025,205,506.5655842
1379,1379,15.34142859,NE025,205,506.5655842
1380,1380,15.86378687,NE025,205,506.5655842
1381,1381,15.53890576,NE025,205,506.5655842
1382,1382,15.51771355,NE025,205,506.5655842
1383,1383,16.10167161,NE025,205,506.5655842
1384,1384,14.34135273,NE025,205,506.5655842
1385,1385,16.82383912,NE025,205,506.5655842
1386,1386,17.12235665,NE025,205,506.5655842
1387,1387,17.43618382,NE025,205,506.5655842
1388,1388,16.66006587,NE153,202,499.1524293
1389,1389,14.18825635,NE153,202,499.1524293
1390,1390,16.24677264,NE153,202,499.1524293
1391,1391,15.50705274,NE153,202,499.1524293
1392,1392,15.04205478,NE153,202,499.1524293
1393,1393,14.98970764,NE153,202,499.1524293
1394,1394,14.81010837,NE153,202,499.1524293
1395,1395,17.70050518,NE153,202,499.1524293
1396,1396,18.35646707,NE153,202,499.1524293
1397,1397,15.23002571,NE023,188,464.5577065
1398,1398,14.26416313,NE023,188,464.5577065
1399,1399,15.1402622,NE023,188,464.5577065
1400,1400,15.96685433,NE023,188,464.5577065
1401,1401,14.20760577,NE023,188,464.5577065
1402,1402,15.71187077,NE023,188,464.5577065
1403,1403,14.52819727,NE023,188,464.5577065
1404,1404,14.14749509,NE023,188,464.5577065
1405,1405,16.29057481,NE023,188,464.5577065
1406,1406,0,NE023,188,464.5577065
1407,1407,0,NE023,188,464.5577065
1408,1408,14.69531359,NE023,188,464.5577065
1409,1409,17.90108504,NE023,188,464.5577065
1410,1410,14.72049492,NE023,188,464.5577065
1411,1411,0,NE023,188,464.5577065
1412,1412,13.32822484,NE023,188,464.5577065
1413,1413,13.49223549,NE023,188,464.5577065
1414,1414,16.36967269,NE023,188,464.5577065
1415,1415,14.41956089,NE023,188,464.5577065
1416,1416,14.29422315,NE023,188,464.5577065
1417,1417,13.42209857,NE023,188,464.5577065
1418,1418,17.23971029,NE023,188,464.5577065
1419,1419,14.42628925,NE021,230,568.3418749
1420,1420,0,NE021,230,568.3418749
1421,1421,16.81881562,NE141,202,499.1524293
1422,1422,18.38354554,NE141,202,499.1524293
1423,1423,14.59623749,NE141,202,499.1524293
1424,1424,0,NE141,202,499.1524293
1425,1425,16.62342051,NE141,202,499.1524293
1426,1426,14.99919266,NE141,202,499.1524293
1427,1427,16.18886382,NE141,202,499.1524293
1428,1428,16.05384464,NE141,202,499.1524293
1429,1429,13.89230999,NE141,202,499.1524293
1430,1430,15.07077734,NE141,202,499.1524293
1431,1431,16.52228118,NE141,202,499.1524293
1432,1432,14.80296062,NE141,202,499.1524293
1433,1433,15.20766396,NE141,202,499.1524293
1434,1434,15.98524066,NE141,202,499.1524293
1435,1435,14.5438319,NE141,202,499.1524293
1436,1436,14.12072418,NE141,202,499.1524293
1437,1437,16.27617028,NE141,202,499.1524293
1438,1438,14.32972673,NE141,202,499.1524293
1439,1439,16.38276415,NE141,202,499.1524293
1440,1440,14.9208914,NE141,202,499.1524293
1441,1441,15.97064961,NE141,202,499.1524293
1442,1442,16.05298421,NE141,202,499.1524293
1443,1443,16.36661295,NE141,202,499.1524293
1444,1444,14.95306861,NE141,202,499.1524293
1445,1445,13.86695629,NE141,202,499.1524293
1446,1446,16.2532903,NE141,202,499.1524293
1447,1447,0,NE141,202,499.1524293
1448,1448,0,NE141,202,499.1524293
1449,1449,15.69763455,NE141,202,499.1524293
1450,1450,18.6767383,NJ019,188,464.5577065
1451,1451,18.83348525,NJ019,188,464.5577065
1452,1452,18.12431694,NJ019,188,464.5577065
1453,1453,19.20085608,NJ019,188,464.5577065
1454,1454,19.75394518,NJ019,188,464.5577065
1455,1455,18.82505098,NJ019,188,464.5577065
1456,1456,20.7149519,NJ019,188,464.5577065
1457,1457,20.8457516,NJ019,188,464.5577065
1458,1458,17.68633912,NJ019,188,464.5577065
1459,1459,17.54132951,NJ019,188,464.5577065
1460,1460,20.51424141,NJ019,188,464.5577065
1461,1461,20.17825246,NJ019,188,464.5577065
1462,1462,0,NJ041,72,177.9157174
1463,1463,16.76362718,NJ041,72,177.9157174
1464,1464,18.07383104,NJ041,72,177.9157174
1465,1465,0,NJ041,72,177.9157174
1466,1466,19.17473783,NJ041,72,177.9157174
1467,1467,18.81326152,NJ041,72,177.9157174
1468,1468,18.95061476,NJ035,36.5,90.1933845
1469,1469,14.8053525,NJ035,36.5,90.1933845
1470,1470,19.55260406,NJ035,36.5,90.1933845
1471,1471,19.0478565,NJ035,36.5,90.1933845
1472,1472,17.7244094,NJ035,36.5,90.1933845
1473,1473,19.58382075,NJ035,36.5,90.1933845
1474,1474,23.06118805,NJ035,36.5,90.1933845
1475,1475,16.57936192,NJ035,36.5,90.1933845
1476,1476,20.64044753,NJ035,36.5,90.1933845
1477,1477,16.84807848,NJ029,36.5,90.1933845
1478,1478,16.88721393,NJ029,36.5,90.1933845
1479,1479,18.8380884,NJ003,36.5,90.1933845
1480,1480,23.64212142,NJ003,36.5,90.1933845
1481,1481,15.89170965,NJ003,36.5,90.1933845
1482,1482,18.31013786,NJ023,36.5,90.1933845
1483,1483,23.95094466,NJ023,36.5,90.1933845
1484,1484,0,NJ023,36.5,90.1933845
1485,1485,18.20989065,NJ023,36.5,90.1933845
1486,1486,0,NJ023,36.5,90.1933845
1487,1487,17.41984168,NJ023,36.5,90.1933845
1488,1488,17.62413792,NJ023,36.5,90.1933845
1489,1489,16.61660992,NJ005,53.5,132.2012622
1490,1490,7.82925E-05,NJ013,53.5,132.2012622
1491,1491,19.53972212,NJ013,53.5,132.2012622
1492,1492,0.000431918,NJ013,53.5,132.2012622
1493,1493,18.14623736,NJ021,53.5,132.2012622
1494,1494,18.44546242,NJ021,53.5,132.2012622
1495,1495,19.18308272,NJ021,53.5,132.2012622
1496,1496,17.56624882,NJ021,53.5,132.2012622
1497,1497,20.72303016,NJ025,72.5,179.1512432
1498,1498,0,NJ025,72.5,179.1512432
1499,1499,17.2800422,NJ025,72.5,179.1512432
1500,1500,19.05438114,NJ025,72.5,179.1512432
1501,1501,18.95824008,NJ025,72.5,179.1512432
1502,1502,19.43293408,NJ037,38,93.89996195
1503,1503,10.64134332,NJ037,38,93.89996195
1504,1504,15.46895319,NJ037,38,93.89996195
1505,1505,0,NJ037,38,93.89996195
1506,1506,18.17533575,NJ037,38,93.89996195
1507,1507,18.04543551,NJ037,38,93.89996195
1508,1508,16.45906575,NJ037,38,93.89996195
1509,1509,0,NJ037,38,93.89996195
1510,1510,4.611787506,NJ037,38,93.89996195
1511,1511,17.00232011,NJ037,38,93.89996195
1512,1512,16.50955728,NJ037,38,93.89996195
1513,1513,4.36959333,NJ037,38,93.89996195
1514,1514,20.04126336,NJ039,38,93.89996195
1515,1515,17.03259204,NJ027,38,93.89996195
1516,1516,18.59353156,NJ027,38,93.89996195
1517,1517,15.0453502,NJ027,38,93.89996195
1518,1518,15.91091153,NJ027,38,93.89996195
1519,1519,15.74831519,NJ027,38,93.89996195
1520,1520,17.97686639,NJ027,38,93.89996195
1521,1521,13.83640477,NJ027,38,93.89996195
1522,1522,18.83929327,NJ027,38,93.89996195
1523,1523,15.26158224,NJ027,38,93.89996195
1524,1524,21.09969751,NJ027,38,93.89996195
1525,1525,18.18427521,NJ031,38,93.89996195
1526,1526,19.24207475,NJ031,38,93.89996195
1527,1527,18.14283514,NJ011,71.5,176.6801916
1528,1528,0,NJ011,71.5,176.6801916
1529,1529,28.01993032,NJ029,36.5,90.1933845
1530,1530,20.00356769,NJ005,53.5,132.2012622
1531,1531,19.60257821,NJ005,53.5,132.2012622
1532,1532,16.85443468,NJ005,53.5,132.2012622
1533,1533,19.95562622,NJ005,53.5,132.2012622
1534,1534,18.17164319,NJ005,53.5,132.2012622
1535,1535,19.86526312,NJ005,53.5,132.2012622
1536,1536,19.0313939,NJ005,53.5,132.2012622
1537,1537,17.58898885,NJ005,53.5,132.2012622
1538,1538,19.3778123,NJ005,53.5,132.2012622
1539,1539,19.28759582,NJ005,53.5,132.2012622
1540,1540,16.60428226,NJ005,53.5,132.2012622
1541,1541,20.42086077,NJ005,53.5,132.2012622
1542,1542,18.23169152,NJ005,53.5,132.2012622
1543,1543,19.98844245,NJ005,53.5,132.2012622
1544,1544,16.3471478,NJ005,53.5,132.2012622
1545,1545,17.09742058,NJ007,71.5,176.6801916
1546,1546,18.57316574,NJ007,71.5,176.6801916
1547,1547,17.76756682,NJ007,71.5,176.6801916
1548,1548,16.89183883,NJ033,68,168.0315109
1549,1549,14.8955623,NJ033,68,168.0315109
1550,1550,17.86781832,NJ033,68,168.0315109
1551,1551,18.98915753,NJ033,68,168.0315109
1552,1552,19.3306257,NJ033,68,168.0315109
1553,1553,19.57071517,NJ033,68,168.0315109
1554,1554,17.84900492,NJ033,68,168.0315109
1555,1555,15.02938079,NJ033,68,168.0315109
1556,1556,17.71375018,NJ015,68,168.0315109
1557,1557,17.43484194,NJ015,68,168.0315109
1558,1558,19.73071448,NJ015,68,168.0315109
1559,1559,18.52784468,NJ015,68,168.0315109
1560,1560,16.15348797,NJ015,68,168.0315109
1561,1561,15.32271771,NJ015,68,168.0315109
1562,1562,16.78318264,NJ015,68,168.0315109
1563,1563,31.02529144,NJ015,68,168.0315109
1564,1564,20.24761003,NY099,62.5,154.4407269
1565,1565,18.77109125,NY099,62.5,154.4407269
1566,1566,16.85077547,NY099,62.5,154.4407269
1567,1567,18.41376191,NY099,62.5,154.4407269
1568,1568,15.21471726,NY099,62.5,154.4407269
1569,1569,15.30310704,NY099,62.5,154.4407269
1570,1570,19.40129064,NY099,62.5,154.4407269
1571,1571,13.76084907,NY099,62.5,154.4407269
1572,1572,19.24267903,NY099,62.5,154.4407269
1573,1573,19.94883839,NY099,62.5,154.4407269
1574,1574,20.87771773,NY099,62.5,154.4407269
1575,1575,19.49511601,NY099,62.5,154.4407269
1576,1576,19.14283537,NY099,62.5,154.4407269
1577,1577,18.03109083,NY073,73,180.386769
1578,1578,19.13912956,NY073,73,180.386769
1579,1579,18.72599466,NY073,73,180.386769
1580,1580,18.74598488,NY073,73,180.386769
1581,1581,18.07737148,NY073,73,180.386769
1582,1582,18.53393453,NY073,73,180.386769
1583,1583,19.51635653,NY073,73,180.386769
1584,1584,17.90719292,NY073,73,180.386769
1585,1585,19.4385544,NY073,73,180.386769
1586,1586,15.49921695,NY073,73,180.386769
1587,1587,18.16261377,NY073,73,180.386769
1588,1588,15.52719759,NY073,73,180.386769
1589,1589,18.37322032,NY073,73,180.386769
1590,1590,20.86566729,NY073,73,180.386769
1591,1591,17.54053496,NY073,73,180.386769
1592,1592,17.67877071,NY073,73,180.386769
1593,1593,19.20945942,NY073,73,180.386769
1594,1594,18.3955115,NY073,73,180.386769
1595,1595,0,NY073,73,180.386769
1596,1596,19.89141027,NY117,61.5,151.9696753
1597,1597,18.35713628,NY117,61.5,151.9696753
1598,1598,19.71383085,NY117,61.5,151.9696753
1599,1599,18.71086478,NY117,61.5,151.9696753
1600,1600,18.18144642,NY117,61.5,151.9696753
1601,1601,0,NY117,61.5,151.9696753
1602,1602,17.11392904,NY117,61.5,151.9696753
1603,1603,0.121417778,NY117,61.5,151.9696753
1604,1604,21.48822727,NY117,61.5,151.9696753
1605,1605,18.1322381,NY117,61.5,151.9696753
1606,1606,16.81254084,NY117,61.5,151.9696753
1607,1607,11.65477866,NY117,61.5,151.9696753
1608,1608,16.61528069,NY117,61.5,151.9696753
1609,1609,17.74613788,NY117,61.5,151.9696753
1610,1610,18.40643271,NY117,61.5,151.9696753
1611,1611,19.7507589,NY117,61.5,151.9696753
1612,1612,20.31650352,NY117,61.5,151.9696753
1613,1613,17.68352867,NY117,61.5,151.9696753
1614,1614,16.93133445,NY003,44,108.7262717
1615,1615,17.28886289,NY003,44,108.7262717
1616,1616,17.52345443,NY003,44,108.7262717
1617,1617,15.62620354,NY003,44,108.7262717
1618,1618,14.27553316,NY003,44,108.7262717
1619,1619,19.43101353,NY003,44,108.7262717
1620,1620,16.47881154,NY003,44,108.7262717
1621,1621,15.67608368,NY003,44,108.7262717
1622,1622,14.55874913,NY003,44,108.7262717
1623,1623,15.19954264,NY003,44,108.7262717
1624,1624,17.24540744,NY003,44,108.7262717
1625,1625,15.67869305,NY003,44,108.7262717
1626,1626,15.94908919,NY003,44,108.7262717
1627,1627,15.00908321,NY003,44,108.7262717
1628,1628,17.83636875,NY003,44,108.7262717
1629,1629,15.23644062,NY003,44,108.7262717
1630,1630,16.26906627,NY003,44,108.7262717
1631,1631,18.10709279,NY075,44,108.7262717
1632,1632,0,NY075,44,108.7262717
1633,1633,19.90661709,NY075,44,108.7262717
1634,1634,15.21876422,NY075,44,108.7262717
1635,1635,18.14501005,NY075,44,108.7262717
1636,1636,16.72929876,NY075,44,108.7262717
1637,1637,17.22990679,NY075,44,108.7262717
1638,1638,18.04451833,NY075,44,108.7262717
1639,1639,16.00953481,NY075,44,108.7262717
1640,1640,17.44927097,NY075,44,108.7262717
1641,1641,17.4561022,NY075,44,108.7262717
1642,1642,20.0981905,NY075,44,108.7262717
1643,1643,19.60738833,NY075,44,108.7262717
1644,1644,21.11465779,NY075,44,108.7262717
1645,1645,18.84227609,NY075,44,108.7262717
1646,1646,17.64940344,NY075,44,108.7262717
1647,1647,18.63193277,NY075,44,108.7262717
1648,1648,20.31940442,NY075,44,108.7262717
1649,1649,16.83678242,NY075,44,108.7262717
1650,1650,15.88421015,NY075,44,108.7262717
1651,1651,17.26232378,NY075,44,108.7262717
1652,1652,19.19535153,NY075,44,108.7262717
1653,1653,16.43612114,NY075,44,108.7262717
1654,1654,17.9496343,NY075,44,108.7262717
1655,1655,20.00340144,NY075,44,108.7262717
1656,1656,18.0744703,NY055,55.5,137.1433655
1657,1657,18.38330922,NY055,55.5,137.1433655
1658,1658,16.95591336,NY055,55.5,137.1433655
1659,1659,17.98035378,NY055,55.5,137.1433655
1660,1660,5.956704012,NY055,55.5,137.1433655
1661,1661,12.04794981,NY055,55.5,137.1433655
1662,1662,16.45244727,NY055,55.5,137.1433655
1663,1663,16.2539239,NY055,55.5,137.1433655
1664,1664,18.69069397,NY055,55.5,137.1433655
1665,1665,19.07569552,NY055,55.5,137.1433655
1666,1666,16.90064549,NY055,55.5,137.1433655
1667,1667,19.2825166,NY055,55.5,137.1433655
1668,1668,15.84966605,NY055,55.5,137.1433655
1669,1669,19.55609275,NY055,55.5,137.1433655
1670,1670,0.027106889,NY055,55.5,137.1433655
1671,1671,17.94434198,NY055,55.5,137.1433655
1672,1672,18.2685902,NY055,55.5,137.1433655
1673,1673,18.66783513,NY055,55.5,137.1433655
1674,1674,25.450398,NY071,41.5,102.5486427
1675,1675,19.25913457,NY071,41.5,102.5486427
1676,1676,17.2485966,NY071,41.5,102.5486427
1677,1677,19.74242293,NY071,41.5,102.5486427
1678,1678,19.55360403,NY071,41.5,102.5486427
1679,1679,24.68515572,NY071,41.5,102.5486427
1680,1680,24.92628282,NY071,41.5,102.5486427
1681,1681,19.29344677,NY071,41.5,102.5486427
1682,1682,18.57913901,NY071,41.5,102.5486427
1683,1683,25.24889424,NY071,41.5,102.5486427
1684,1684,20.00284135,NY071,41.5,102.5486427
1685,1685,18.64493075,NY071,41.5,102.5486427
1686,1686,17.5435331,NY109,50,123.5525815
1687,1687,21.68379961,NY109,50,123.5525815
1688,1688,18.77784666,NY109,50,123.5525815
1689,1689,21.30104024,NY109,50,123.5525815
1690,1690,21.62547662,NY109,50,123.5525815
1691,1691,19.70282028,NY109,50,123.5525815
1692,1692,16.51445925,NY109,50,123.5525815
1693,1693,19.28963073,NY109,50,123.5525815
1694,1694,18.33116996,NY109,50,123.5525815
1695,1695,17.21533508,NY109,50,123.5525815
1696,1696,17.65202045,NY109,50,123.5525815
1697,1697,20.9978523,NY067,64,158.1473043
1698,1698,0.459118002,NY067,64,158.1473043
1699,1699,20.12386181,NY067,64,158.1473043
1700,1700,16.74833103,NY067,64,158.1473043
1701,1701,18.9373306,NY067,64,158.1473043
1702,1702,19.31893133,NY067,64,158.1473043
1703,1703,12.84962231,NY067,64,158.1473043
1704,1704,19.37598336,NY067,64,158.1473043
1705,1705,21.20243879,NY067,64,158.1473043
1706,1706,15.5960148,NY067,64,158.1473043
1707,1707,16.01523713,NY067,64,158.1473043
1708,1708,17.31189628,NY067,64,158.1473043
1709,1709,19.93926881,NY067,64,158.1473043
1710,1710,17.03992774,NY067,64,158.1473043
1711,1711,20.58862335,NY067,64,158.1473043
1712,1712,18.71173902,NY067,64,158.1473043
1713,1713,18.70108386,NY067,64,158.1473043
1714,1714,13.67269289,NY067,64,158.1473043
1715,1715,17.41519329,NY067,64,158.1473043
1716,1716,19.02795736,NY067,64,158.1473043
1717,1717,19.73049116,NY067,64,158.1473043
1718,1718,15.99382133,NY067,64,158.1473043
1719,1719,20.44972574,NY045,52,128.4946848
1720,1720,17.87145528,NY045,52,128.4946848
1721,1721,0,NY045,52,128.4946848
1722,1722,0,NY045,52,128.4946848
1723,1723,9.049013605,NY045,52,128.4946848
1724,1724,8.215360059,NY045,52,128.4946848
1725,1725,17.80573774,NY045,52,128.4946848
1726,1726,17.79126612,NY045,52,128.4946848
1727,1727,0,NY045,52,128.4946848
1728,1728,17.47908908,NY045,52,128.4946848
1729,1729,17.89246745,NY045,52,128.4946848
1730,1730,0,NY045,52,128.4946848
1731,1731,17.13480892,NY045,52,128.4946848
1732,1732,0,NY045,52,128.4946848
1733,1733,19.37073602,NY045,52,128.4946848
1734,1734,0,NY045,52,128.4946848
1735,1735,16.00524846,NY045,52,128.4946848
1736,1736,14.58848855,NY045,52,128.4946848
1737,1737,16.10508527,NY045,52,128.4946848
1738,1738,10.5806811,NY051,75.5,186.5643981
1739,1739,0,NY051,75.5,186.5643981
1740,1740,16.90779321,NY051,75.5,186.5643981
1741,1741,17.72765349,NY051,75.5,186.5643981
1742,1742,20.13558722,NY051,75.5,186.5643981
1743,1743,14.91218626,NY051,75.5,186.5643981
1744,1744,19.44146297,NY051,75.5,186.5643981
1745,1745,17.02958593,NY051,75.5,186.5643981
1746,1746,18.4268339,NY051,75.5,186.5643981
1747,1747,15.55681822,NY051,75.5,186.5643981
1748,1748,19.35635685,NY051,75.5,186.5643981
1749,1749,18.4188966,NY051,75.5,186.5643981
1750,1750,17.34064935,NY051,75.5,186.5643981
1751,1751,17.48213765,NY051,75.5,186.5643981
1752,1752,17.52869697,NY051,75.5,186.5643981
1753,1753,18.67560847,NY051,75.5,186.5643981
1754,1754,17.58363113,NY051,75.5,186.5643981
1755,1755,10.30697359,NY121,93.5,231.0433274
1756,1756,15.88675007,NY121,93.5,231.0433274
1757,1757,14.31785625,NY121,93.5,231.0433274
1758,1758,17.55827532,NY121,93.5,231.0433274
1759,1759,11.99690526,NY121,93.5,231.0433274
1760,1760,11.39188247,NY121,93.5,231.0433274
1761,1761,15.23928278,NY121,93.5,231.0433274
1762,1762,15.20741951,NY121,93.5,231.0433274
1763,1763,13.34122429,NY121,93.5,231.0433274
1764,1764,15.58264253,NY121,93.5,231.0433274
1765,1765,18.9300516,NY121,93.5,231.0433274
1766,1766,16.819704,NY121,93.5,231.0433274
1767,1767,15.22598917,NY121,93.5,231.0433274
1768,1768,14.99750805,NY121,93.5,231.0433274
1769,1769,15.08378938,NY121,93.5,231.0433274
1770,1770,15.49267251,NY121,93.5,231.0433274
1771,1771,13.34595678,NY121,93.5,231.0433274
1772,1772,17.16468737,NY121,93.5,231.0433274
1773,1773,15.52401077,NY121,93.5,231.0433274
1774,1774,15.83407216,NY121,93.5,231.0433274
1775,1775,15.68202589,NY121,93.5,231.0433274
1776,1776,17.45853503,NY121,93.5,231.0433274
1777,1777,18.13069374,NY121,93.5,231.0433274
1778,1778,18.70382462,NY121,93.5,231.0433274
1779,1779,17.33819953,NY121,93.5,231.0433274
1780,1780,17.78639804,NY097,31.5,77.83812635
1781,1781,14.78947061,NY097,31.5,77.83812635
1782,1782,17.60088404,NY097,31.5,77.83812635
1783,1783,17.74548011,NY097,31.5,77.83812635
1784,1784,17.65606826,NY097,31.5,77.83812635
1785,1785,17.90303233,NY097,31.5,77.83812635
1786,1786,16.77863872,NY107,28.5,70.42497146
1787,1787,17.45510211,NY107,28.5,70.42497146
1788,1788,15.83368667,NY107,28.5,70.42497146
1789,1789,19.48812831,NY107,28.5,70.42497146
1790,1790,18.24412651,NY107,28.5,70.42497146
1791,1791,18.27549555,NY107,28.5,70.42497146
1792,1792,16.23370754,NY107,28.5,70.42497146
1793,1793,16.94042376,NY107,28.5,70.42497146
1794,1794,16.05470429,NY107,28.5,70.42497146
1795,1795,18.32321454,NY107,28.5,70.42497146
1796,1796,18.59935429,NY107,28.5,70.42497146
1797,1797,16.26338886,NY015,31,76.60260053
1798,1798,18.31749168,NY015,31,76.60260053
1799,1799,16.74543038,NY015,31,76.60260053
1800,1800,16.6701745,NY015,31,76.60260053
1801,1801,1.13425909,NY065,47,116.1394266
1802,1802,16.42347871,NY065,47,116.1394266
1803,1803,15.58984926,NY065,47,116.1394266
1804,1804,17.95731383,NY065,47,116.1394266
1805,1805,19.00693098,NY065,47,116.1394266
1806,1806,17.60829166,NY007,38.5,95.13548776
1807,1807,19.82397016,NY007,38.5,95.13548776
1808,1808,18.89388034,NY007,38.5,95.13548776
1809,1809,18.88647758,NY007,38.5,95.13548776
1810,1810,17.25966838,NY007,38.5,95.13548776
1811,1811,17.56934581,NY007,38.5,95.13548776
1812,1812,18.6957236,NY007,38.5,95.13548776
1813,1813,15.66991135,NY007,38.5,95.13548776
1814,1814,19.90100624,NY007,38.5,95.13548776
1815,1815,17.27012264,NY007,38.5,95.13548776
1816,1816,14.52119135,NY101,34,84.01575543
1817,1817,15.6949875,NY101,34,84.01575543
1818,1818,13.76384057,NY101,34,84.01575543
1819,1819,15.58801603,NY101,34,84.01575543
